Sample Name, Sample-2
Time, March 20 12:26:29 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 400.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
WL(nm), Abs, T%
924.0, -0.0034, 100.78
925.0, -0.0032, 100.73
926.0, -0.0039, 100.90
927.0, -0.0041, 100.94
928.0, -0.0037, 100.84
929.0, -0.0035, 100.80
930.0, -0.0037, 100.86
931.0, -0.0035, 100.82
932.0, -0.0037, 100.85
933.0, -0.0036, 100.83
934.0, -0.0035, 100.81
935.0, -0.0035, 100.80
936.0, -0.0036, 100.82
937.0, -0.0036, 100.84
938.0, -0.0034, 100.78
939.0, -0.0034, 100.79
940.0, -0.0037, 100.84
941.0, -0.0038, 100.88
942.0, -0.0035, 100.80
943.0, -0.0035, 100.82
944.0, -0.0036, 100.83
945.0, -0.0035, 100.81
946.0, -0.0037, 100.85
947.0, -0.0033, 100.77
948.0, -0.0037, 100.85
949.0, -0.0038, 100.88
950.0, -0.0033, 100.77
951.0, -0.0037, 100.85
952.0, -0.0041, 100.94
953.0, -0.0038, 100.89
954.0, -0.0039, 100.90
955.0, -0.0036, 100.83
956.0, -0.0036, 100.84
957.0, -0.0036, 100.84
958.0, -0.0037, 100.86
959.0, -0.0035, 100.82
960.0, -0.0041, 100.95
961.0, -0.0039, 100.90
962.0, -0.0040, 100.93
963.0, -0.0041, 100.94
964.0, -0.0041, 100.94
965.0, -0.0035, 100.81
966.0, -0.0041, 100.95
967.0, -0.0039, 100.91
968.0, -0.0041, 100.95
969.0, -0.0038, 100.88
970.0, -0.0036, 100.82
971.0, -0.0041, 100.94
972.0, -0.0038, 100.87
973.0, -0.0042, 100.98
974.0, -0.0035, 100.81
975.0, -0.0036, 100.84
976.0, -0.0037, 100.86
977.0, -0.0041, 100.95
978.0, -0.0037, 100.85
979.0, -0.0035, 100.82
980.0, -0.0041, 100.95
981.0, -0.0039, 100.89
982.0, -0.0037, 100.86
983.0, -0.0041, 100.95
984.0, -0.0040, 100.94
985.0, -0.0035, 100.81
986.0, -0.0038, 100.88
987.0, -0.0041, 100.96
988.0, -0.0033, 100.75
989.0, -0.0040, 100.93
990.0, -0.0040, 100.92
991.0, -0.0035, 100.80
992.0, -0.0044, 101.01
993.0, -0.0038, 100.87
994.0, -0.0038, 100.88
995.0, -0.0042, 100.96
996.0, -0.0036, 100.83
997.0, -0.0039, 100.91
998.0, -0.0040, 100.91
999.0, -0.0038, 100.88
1000.0, -0.0038, 100.88
1001.0, -0.0035, 100.81
1002.0, -0.0039, 100.89
1003.0, -0.0037, 100.85
1004.0, -0.0037, 100.87
1005.0, -0.0037, 100.85
1006.0, -0.0035, 100.81
1007.0, -0.0037, 100.85
1008.0, -0.0039, 100.89
1009.0, -0.0038, 100.88
1010.0, -0.0035, 100.82
1011.0, -0.0037, 100.85
1012.0, -0.0038, 100.87
1013.0, -0.0040, 100.93
1014.0, -0.0033, 100.77
1015.0, -0.0038, 100.89
1016.0, -0.0039, 100.90
1017.0, -0.0038, 100.89
1018.0, -0.0042, 100.98
1019.0, -0.0035, 100.81
1020.0, -0.0040, 100.93
1021.0, -0.0032, 100.74
1022.0, -0.0037, 100.85
1023.0, -0.0035, 100.81
1024.0, -0.0039, 100.90
1025.0, -0.0041, 100.94
1026.0, -0.0037, 100.86
1027.0, -0.0038, 100.88
1028.0, -0.0031, 100.73
1029.0, -0.0040, 100.92
1030.0, -0.0041, 100.95
1031.0, -0.0039, 100.90
1032.0, -0.0034, 100.78
1033.0, -0.0040, 100.93
1034.0, -0.0039, 100.89
1035.0, -0.0043, 100.99
1036.0, -0.0037, 100.85
1037.0, -0.0040, 100.94
1038.0, -0.0041, 100.96
1039.0, -0.0035, 100.80
1040.0, -0.0043, 101.00
1041.0, -0.0040, 100.92
1042.0, -0.0043, 101.00
1043.0, -0.0037, 100.86
1044.0, -0.0044, 101.01
1045.0, -0.0042, 100.98
1046.0, -0.0040, 100.94
1047.0, -0.0038, 100.89
1048.0, -0.0043, 101.00
1049.0, -0.0045, 101.04
1050.0, -0.0036, 100.83
1051.0, -0.0042, 100.98
1052.0, -0.0043, 101.00
1053.0, -0.0043, 100.99
1054.0, -0.0045, 101.05
1055.0, -0.0035, 100.80
1056.0, -0.0027, 100.62
1057.0, -0.0025, 100.58
1058.0, -0.0042, 100.96
1059.0, -0.0038, 100.89
1060.0, -0.0035, 100.81
1061.0, -0.0040, 100.93
1062.0, -0.0040, 100.92
1063.0, -0.0038, 100.89
1064.0, -0.0041, 100.94
1065.0, -0.0039, 100.90
1066.0, -0.0040, 100.92
1067.0, -0.0042, 100.97
1068.0, -0.0036, 100.83
1069.0, -0.0044, 101.01
1070.0, -0.0041, 100.95
1071.0, -0.0032, 100.74
1072.0, -0.0041, 100.95
1073.0, -0.0040, 100.92
1074.0, -0.0041, 100.96
1075.0, -0.0051, 101.17
1076.0, -0.0047, 101.09
1077.0, -0.0042, 100.96
1078.0, -0.0039, 100.91
1079.0, -0.0048, 101.11
1080.0, -0.0039, 100.91
1081.0, -0.0046, 101.07
1082.0, -0.0050, 101.16
1083.0, -0.0047, 101.09
1084.0, -0.0046, 101.06
1085.0, -0.0037, 100.86
1086.0, -0.0037, 100.86
1087.0, -0.0047, 101.08
1088.0, -0.0041, 100.95
1089.0, -0.0048, 101.10
1090.0, -0.0046, 101.07
1091.0, -0.0054, 101.26
1092.0, -0.0046, 101.07
1093.0, -0.0048, 101.12
1094.0, -0.0056, 101.30
1095.0, -0.0047, 101.08
1096.0, -0.0044, 101.02
1097.0, -0.0057, 101.32
1098.0, -0.0050, 101.16
1099.0, -0.0048, 101.10
1100.0, -0.0043, 100.99
