Sample Name, Sample-8
Time, March 20 12:47:15 2013
Operator, Kolloid
Lamp, 0
Slit,0.0
Scan From, 1100.0nm
Scan To, 400.0nm
Scan Step, 1.0nm
Sample Filter, 10
memo, 
WL(nm), Abs, T%
828.0, -0.0620, 115.34
829.0, -0.0621, 115.37
830.0, -0.0618, 115.30
831.0, -0.0620, 115.35
832.0, -0.0617, 115.27
833.0, -0.0613, 115.15
834.0, -0.0612, 115.14
835.0, -0.0612, 115.13
836.0, -0.0609, 115.06
837.0, -0.0608, 115.04
838.0, -0.0607, 115.01
839.0, -0.0605, 114.94
840.0, -0.0605, 114.95
841.0, -0.0605, 114.94
842.0, -0.0601, 114.84
843.0, -0.0603, 114.90
844.0, -0.0602, 114.87
845.0, -0.0597, 114.73
846.0, -0.0596, 114.72
847.0, -0.0597, 114.74
848.0, -0.0596, 114.71
849.0, -0.0591, 114.57
850.0, -0.0590, 114.55
851.0, -0.0596, 114.70
852.0, -0.0592, 114.60
853.0, -0.0587, 114.47
854.0, -0.0588, 114.49
855.0, -0.0588, 114.49
856.0, -0.0585, 114.41
857.0, -0.0586, 114.43
858.0, -0.0585, 114.41
859.0, -0.0581, 114.32
860.0, -0.0580, 114.30
861.0, -0.0577, 114.21
862.0, -0.0576, 114.17
863.0, -0.0577, 114.20
864.0, -0.0576, 114.18
865.0, -0.0573, 114.09
866.0, -0.0572, 114.07
867.0, -0.0567, 113.95
868.0, -0.0574, 114.12
869.0, -0.0575, 114.17
870.0, -0.0567, 113.95
871.0, -0.0568, 113.98
872.0, -0.0567, 113.96
873.0, -0.0570, 114.02
874.0, -0.0560, 113.76
875.0, -0.0559, 113.74
876.0, -0.0564, 113.87
877.0, -0.0561, 113.79
878.0, -0.0559, 113.74
879.0, -0.0559, 113.74
880.0, -0.0561, 113.79
881.0, -0.0561, 113.79
882.0, -0.0557, 113.69
883.0, -0.0554, 113.60
884.0, -0.0554, 113.61
885.0, -0.0554, 113.61
886.0, -0.0552, 113.55
887.0, -0.0550, 113.51
888.0, -0.0552, 113.56
889.0, -0.0551, 113.52
890.0, -0.0548, 113.44
891.0, -0.0551, 113.52
892.0, -0.0545, 113.38
893.0, -0.0543, 113.31
894.0, -0.0548, 113.44
895.0, -0.0546, 113.39
896.0, -0.0545, 113.36
897.0, -0.0541, 113.27
898.0, -0.0542, 113.29
899.0, -0.0544, 113.34
900.0, -0.0542, 113.29
901.0, -0.0537, 113.15
902.0, -0.0536, 113.13
903.0, -0.0536, 113.13
904.0, -0.0538, 113.18
905.0, -0.0536, 113.14
906.0, -0.0542, 113.30
907.0, -0.0539, 113.21
908.0, -0.0532, 113.02
909.0, -0.0537, 113.15
910.0, -0.0536, 113.13
911.0, -0.0536, 113.13
912.0, -0.0533, 113.06
913.0, -0.0534, 113.08
914.0, -0.0532, 113.04
915.0, -0.0534, 113.08
916.0, -0.0535, 113.10
917.0, -0.0537, 113.15
918.0, -0.0532, 113.03
919.0, -0.0527, 112.90
920.0, -0.0535, 113.11
921.0, -0.0532, 113.04
922.0, -0.0532, 113.02
923.0, -0.0537, 113.16
924.0, -0.0531, 113.01
925.0, -0.0526, 112.88
926.0, -0.0533, 113.05
927.0, -0.0534, 113.08
928.0, -0.0530, 112.99
929.0, -0.0533, 113.05
930.0, -0.0532, 113.02
931.0, -0.0531, 113.02
932.0, -0.0533, 113.04
933.0, -0.0532, 113.02
934.0, -0.0533, 113.06
935.0, -0.0533, 113.07
936.0, -0.0533, 113.05
937.0, -0.0534, 113.07
938.0, -0.0532, 113.04
939.0, -0.0536, 113.13
940.0, -0.0532, 113.04
941.0, -0.0535, 113.11
942.0, -0.0536, 113.15
943.0, -0.0534, 113.10
944.0, -0.0536, 113.14
945.0, -0.0535, 113.10
946.0, -0.0538, 113.19
947.0, -0.0539, 113.20
948.0, -0.0536, 113.12
949.0, -0.0534, 113.09
950.0, -0.0536, 113.13
951.0, -0.0536, 113.13
952.0, -0.0538, 113.18
953.0, -0.0540, 113.25
954.0, -0.0538, 113.19
955.0, -0.0543, 113.33
956.0, -0.0543, 113.32
957.0, -0.0538, 113.19
958.0, -0.0542, 113.28
959.0, -0.0547, 113.42
960.0, -0.0550, 113.51
961.0, -0.0550, 113.51
962.0, -0.0541, 113.27
963.0, -0.0548, 113.44
964.0, -0.0543, 113.31
965.0, -0.0544, 113.33
966.0, -0.0545, 113.36
967.0, -0.0542, 113.30
968.0, -0.0542, 113.30
969.0, -0.0543, 113.33
970.0, -0.0538, 113.18
971.0, -0.0536, 113.13
972.0, -0.0535, 113.11
973.0, -0.0534, 113.07
974.0, -0.0531, 113.01
975.0, -0.0534, 113.08
976.0, -0.0533, 113.07
977.0, -0.0533, 113.07
978.0, -0.0530, 112.97
979.0, -0.0527, 112.91
